Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
782,drama,Jeanne,F,,,,"
          
Jeanne:

          
Doch Fritz, wenn dü so witt. Ich Versprechen dr's. Was dhue ich nit for dich! 
          
(Paus'.)

        
",55,greber-d-jumpfer-prinzesse
783,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ihr han do Kueche un Win.

        
",55,greber-d-jumpfer-prinzesse
784,drama,Jeanne,F,,,,"
          
Jeanne:

          
D'Mamme het Namesdaa ghet. kumme setz dich an de Disch. Dü sollsch au profitiere d'rvun. Loß mich
          dich serwiere. Ich gieb d'r e Deller un e Glas, no kannsch versuchen.

        
",56,greber-d-jumpfer-prinzesse
785,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Min Henkersesse.

        
",56,greber-d-jumpfer-prinzesse
786,drama,Jeanne,F,,,,"
          
Jeanne:

          
Dü derfsch awer au nimm redde d'rvun, verstehsch mi. Was in eim Rechte isch, isch im andre
          billig.

        
",56,greber-d-jumpfer-prinzesse
787,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz :

          
Oui, Jeanne, ich bin stilli drvun.

        
",56,greber-d-jumpfer-prinzesse
788,drama,Jeanne,F,,,,"
          
Jeanne

          
(stellt ihm Deller und Glas hin und schenkt ihm ein):

          
Prowier emol denne, 'r isch Guten. Un do hesch au e Stückel Kueche.

        
",56,greber-d-jumpfer-prinzesse
789,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Uff dini G’sundheit’, Jeanne 
          
(sie stoßen an und trinken).
 A propos . . . saa 'mol Jeanne, do isch m'r vori e Person
          üf d'r Steij ergeije kumme . . . .

        
",56,greber-d-jumpfer-prinzesse
790,drama,Jeanne,F,,,,"
          
Jeanne:

          
Vori ?

        
",56,greber-d-jumpfer-prinzesse
791,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
E Jungi Mamsell mit rot hoor.

        
",56,greber-d-jumpfer-prinzesse
792,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ah so . . . . Dis isch's Juliette gsin.

        
",56,greber-d-jumpfer-prinzesse
793,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Wer isch dis, Juliette ? Isch dis dini Bekanntschaft?

        
",56,greber-d-jumpfer-prinzesse
794,drama,Jeanne,F,,,,"
          
Jeanne:

          
Bhüt eß Gott, nein! 's isch nur mini Kusin.

        
",56,greber-d-jumpfer-prinzesse
795,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz :

          
Ich kenn's vum e Kamerad. Weisch dü au, was dis als triebt ?

        
",56,greber-d-jumpfer-prinzesse
796,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich weiß es nit, ich kann m'r's awer denke. — Grad ewe hawi 'm d'Dhier gewiese.

        
",56,greber-d-jumpfer-prinzesse
797,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz :

          
Un wurum hesch's heimgschickt ?

        
",56,greber-d-jumpfer-prinzesse
798,drama,Jeanne,F,,,,"
          
Jeanne:

          
's het Dings gebabbelt, wo m'r nit gebaßt het.

        
",57,greber-d-jumpfer-prinzesse
799,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Was het's denn gsaat ?

        
",57,greber-d-jumpfer-prinzesse
800,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich saa's nit.

        
",57,greber-d-jumpfer-prinzesse
801,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Au mir nit?

        
",57,greber-d-jumpfer-prinzesse
802,drama,Jeanne,F,,,,"
          
Jeanne:

          
Nein, Fritz.

        
",57,greber-d-jumpfer-prinzesse
803,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Wurum denn awer nit?

        
",57,greber-d-jumpfer-prinzesse
804,drama,Jeanne,F,,,,"
          
Jeanne :

          
Wil ich . . . mich schäm, Fritz.

        
",57,greber-d-jumpfer-prinzesse
805,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Vo will i nit wittersch fröuje. — So so, dis isch do gsin.

        
",57,greber-d-jumpfer-prinzesse
806,drama,Jeanne,F,,,,"
          
Jeanne :

          
D' Mamme het's invetiert ghet, 's isch nit mini Schulde.

        
",57,greber-d-jumpfer-prinzesse
807,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Isch d'r Herr Albert au drbi gsin, wo dü m'r als drvun verzählt hesch?

        
",57,greber-d-jumpfer-prinzesse
808,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ah der? Nein.

        
",57,greber-d-jumpfer-prinzesse
809,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz :

          
Gaischt het'r mich in's Huus gehn sehn. Der het mich bedrachte!

        
",57,greber-d-jumpfer-prinzesse
810,drama,Jeanne,F,,,,"
          
Jeanne :

          
Wie denn?

        
",57,greber-d-jumpfer-prinzesse
811,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Wie wenn'r mich fresse wott. Aue het'r gemachti, daß eim ganz Angschter hätt kenne wäre.

        
",57,greber-d-jumpfer-prinzesse
812,drama,Jeanne,F,,,,"
          
Jeanne:

          
Jo, geh doch, Angst. Dis isch d'r bescht Mensch vun d'r Welt. Der macht keinere Muck nix. Ich
          Glöüwe schun, daß 'r mich Guten lide kann. Awer merkwürdi . . . mit zammt dem, daß ich nur Guets üwer'ne
          saaue kann, kann i ne nit verbutze.

        
",58,greber-d-jumpfer-prinzesse
813,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz :

          
's isch e Schön, großer Mænner.

        
",58,greber-d-jumpfer-prinzesse
814,drama,Jeanne,F,,,,"
          
Jeanne:

          
Sell schun, awer . . . .

        
",58,greber-d-jumpfer-prinzesse
815,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz :

          
In d'r Größe dhädd 'r famos zue d'r basse.

        
",58,greber-d-jumpfer-prinzesse
816,drama,Jeanne,F,,,,"
          
Jeanne:

          
Awer nein, Fritz. Weisch dü au, daß de m'r mit so Reddesarte viel Mühj machsch ?

        
",58,greber-d-jumpfer-prinzesse
817,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dü nemmsch glich Gspaß for Arnscht.

        
",58,greber-d-jumpfer-prinzesse
818,drama,Jeanne,F,,,,"
          
Jeanne:

          
In so Sache: ja. — — Do mueßt schun viel, viel arriwiere, wenn ich denne nemme dhädd.

        
",58,greber-d-jumpfer-prinzesse
819,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
So ganz üsgschlosse isch's also doch nit, daß de ne nemmsch.

        
",58,greber-d-jumpfer-prinzesse
820,drama,Jeanne,F,,,,"
          
Jeanne :

          
Schint's.

        
",58,greber-d-jumpfer-prinzesse
821,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dü witt mich noch schallü mache.

        
",58,greber-d-jumpfer-prinzesse
822,drama,Jeanne,F,,,,"
          
Jeanne:

          
Geh doch.

        
",58,greber-d-jumpfer-prinzesse
823,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz :

          
Also nit ?

        
",58,greber-d-jumpfer-prinzesse
824,drama,Jeanne,F,,,,"
          
Jeanne:

          
Siehsch, Fritz, ich hab mini Aelterer so gern, wie e Kind nur kann. Ich bin ne jo au so unendli viel
          Schuldige. Sie han ihr Hab un Guten an mich gewendt, sie han oft feschti müen wäje mir.
          
Ich weiß au, daß ihri Aue Daa un Nacht üf un üwer m'r rühje . .. un wenn ich nit
          glückliche bin, sin sie's au nit... Un trotz all'dem dhädd ich wit mit d'r furtgzehn, wenn de mich
          mitnemme wottsch, ich dhädd alles im Stich lon, for bi d'r ze sin. — 's wär velicht d'r Dood vun meinen
          Liawe Aelterer, un doch könnt ich nit andersch dhuen, üs Liawe zue dir, Fritz. Un do fröujsch mich noch,
          ob ich nit schun e-n-andere im Härze traa un reddsch m'r vun Schallüsität, wo dü selbscht derjenig
          bisch, wo mich allei zeruckloßt.

        
",58,greber-d-jumpfer-prinzesse
825,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Seij nit bös, Jeanne.

        
",58,greber-d-jumpfer-prinzesse
826,drama,Jeanne,F,,,,"
          
Jeanne:

          
Nein, dis isch min Seel nit Rechte, Fritz. Ich hab dis nit verdient.

        
",59,greber-d-jumpfer-prinzesse
827,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ich hab's jo gar nit so gemeint.

        
",59,greber-d-jumpfer-prinzesse
828,drama,Jeanne,F,,,,"
          
Jeanne:

          
Gell, jetz dhued's d'r lid. — Dü bisch's gar nit wert, daß ich mich so an dich henk, Fritz.

        
",59,greber-d-jumpfer-prinzesse
829,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Geh, saa dis nit.

        
",59,greber-d-jumpfer-prinzesse
830,drama,Jeanne,F,,,,"
          
Jeanne:

          
Awer secher. Fritz; Wurum henksch dich denn so an mich?

        
",59,greber-d-jumpfer-prinzesse
831,drama,Jeanne,F,,,,"
          
Jeanne:

          
Was weiß ich. 's isch so e Narrheit vum'r. 
          
(Leidenschaftlich)
 Ich bin halte ganz verrückten in dich.

        
",59,greber-d-jumpfer-prinzesse
832,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dü bisch hit so wunderlich. Ganzi andersch wie sunsch.

        
",59,greber-d-jumpfer-prinzesse
833,drama,Jeanne,F,,,,"
          
Jeanne:

          
Kann sin. — 's fallt m'r leichte hit, alles erüszesaaue. Dü sollsch's doch wisse, eb daß de
          furtgehsch.

        
",59,greber-d-jumpfer-prinzesse
834,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Was hesch m'r Verspräche! — — Gib m'r noch e bissele Win.

        
",59,greber-d-jumpfer-prinzesse
835,drama,Jeanne,F,,,,"
          
Jeanne

          
(schenkt ihm ein):

          
Ja‚, kumme, min Liawe, so viel de witt han. — — Stoß mit m'r an.

        
",59,greber-d-jumpfer-prinzesse
836,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Uff's Wohl vun dine-n-Aelterer.

        
",59,greber-d-jumpfer-prinzesse
837,drama,Jeanne,F,,,,"
          
Jeanne:

          
Merci, Fritz 
          
(sie trinken).

        
",59,greber-d-jumpfer-prinzesse
838,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Do han'r eich also hit schun Guten amüsiert.

        
",59,greber-d-jumpfer-prinzesse
839,drama,Jeanne,F,,,,"
          
Jeanne:

          
D'Andere, awer ich nit.

        
",59,greber-d-jumpfer-prinzesse
840,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Was hesch denn de ganze Daa gemachti?

        
",60,greber-d-jumpfer-prinzesse
841,drama,Jeanne,F,,,,"
          
Jeanne:

          
Nix andersch als eins: ich hab an dich gedenkt.

        
",60,greber-d-jumpfer-prinzesse
842,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dis isch nit viel.

        
",60,greber-d-jumpfer-prinzesse
843,drama,Jeanne,F,,,,"
          
Jeanne:

          
Nein, gar nit!

        
",60,greber-d-jumpfer-prinzesse
844,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
De hesch doch nix verrothe?

        
",60,greber-d-jumpfer-prinzesse
845,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wie kannsch fröuje! — — Sie meinen, dü bisch krank un muesch üf Madeire. Un d'Mamme sät als, 's
          isch nit so arig, un de bliesch do, wenn ich dich so Rechte vun Härze drum Bitt.

        
",60,greber-d-jumpfer-prinzesse
846,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Sie hätt erecht, wenn's möjlich wär.

        
",60,greber-d-jumpfer-prinzesse
847,drama,Jeanne,F,,,,"
          
Jeanne:

          
Isch's denn gar nit möjlich ? Wenn dini Aelterer inne wäre, daß de Arnscht machsch, müen sie doch
          insehn, daß sie ze witt sin gange mit d'r.

        
",60,greber-d-jumpfer-prinzesse
848,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
's isch nimm Guten ze mache. Ich hab au gfehlt. Furt mueß ich, dis isch d'einzige Lösung.

        
",60,greber-d-jumpfer-prinzesse
849,drama,Jeanne,F,,,,"
          
Jeanne

          
(steht auf und fällt ihm an den Hals):

          
Fritz! Fritz!

        
",60,greber-d-jumpfer-prinzesse
850,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Liebs Kind.

        
",60,greber-d-jumpfer-prinzesse
851,drama,Jeanne,F,,,,"
          
Jeanne

          
(von ihm lassend):

          
Ah ja. — — Wart, ich mueß d'r ebbs hole. Ich hab d'r ebbs geruescht for dini Räis 
          
(sie eilt in die Stube rechts).
 Wart e-n-Auesblick, glich bin ich widder do.

        
",60,greber-d-jumpfer-prinzesse
852,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz

          
(zur zurückkehrenden Jeanne):

          
Dü hesch m'r ebbs geruescht ?

        
",60,greber-d-jumpfer-prinzesse
853,drama,Jeanne,F,,,,"
          
Jeanne

          
(ein Päckchen tragend):

          
Do, nemm dis.

        
",60,greber-d-jumpfer-prinzesse
854,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Was isch's?

        
",61,greber-d-jumpfer-prinzesse
855,drama,Jeanne,F,,,,"
          
Jeanne:

          
Mach üf. 
          
(Er öffnet)
 Siehsch do, dis isch min portrait als kleins Kind vun vier Johr.

        
",61,greber-d-jumpfer-prinzesse
856,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Do siehsch awer schlechten drin.

        
",61,greber-d-jumpfer-prinzesse
857,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich bin Allewil krank gsin zellemols. Siehsch au, wie d'Mamme mich so feschti üf'm Gere hebbt. Wie
          wenn sie saaue wott: dis isch min Kind, un wenn d'r Dood kummt, trutz ich's 'm ab. — Dis do isch min
          portrait vum Kommü- nionsdaa.

        
",61,greber-d-jumpfer-prinzesse
858,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ah, wie Schön.

        
",61,greber-d-jumpfer-prinzesse
859,drama,Jeanne,F,,,,"
          
Jeanne:

          
Flatteur. 's isch awer Guten gemachti. — Un do noch e Bild von uns dreij vum vorige Johr.

        
",61,greber-d-jumpfer-prinzesse
860,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
D'r Bäbbe macht e leidsmäßig bös G'sicht.

        
",61,greber-d-jumpfer-prinzesse
861,drama,Jeanne,F,,,,"
          
Jeanne:

          
'r isch zellemols nit Guten gelünt gsin. Un dem Daa het'r an ere Pratik zwanzig Mark verloren.

        
",61,greber-d-jumpfer-prinzesse
862,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Un dis weisch dü noch?

        
",61,greber-d-jumpfer-prinzesse
863,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wie wenn's hit bassirt wär. Zwanzig Mark isch Gald. Un do het'r in eim Stück furt gebeffzt und
          geraisonirt.

        
",61,greber-d-jumpfer-prinzesse
864,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Un was isch dis ?

        
",61,greber-d-jumpfer-prinzesse
865,drama,Jeanne,F,,,,"
          
Jeanne:

          
Dis isch min gröschter Schatz, wo ich hab. Au dis schenk ich d'r.

        
",61,greber-d-jumpfer-prinzesse
866,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Din gröschter Schatz?

        
",61,greber-d-jumpfer-prinzesse
867,drama,Jeanne,F,,,,"
          
Jeanne

          
(küßt ihn) :

          
Üßer dir, Fritz. Dü bisch jo min Ein un Alles.

        
",61,greber-d-jumpfer-prinzesse
868,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Jetz saa doch, was isch's ?

        
",62,greber-d-jumpfer-prinzesse
869,drama,Jeanne,F,,,,"
          
Jeanne:

          
's isch min Gebettbuech. E beinernes Gebettbuech, wo ich vun de-n-Aelterer hab gschenkt bekomm.

        
",62,greber-d-jumpfer-prinzesse
870,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz

          
(liest) :

          
""Der gueti Hirte. Katholisches Gebätter- und Andachtsbuch.""

        
",62,greber-d-jumpfer-prinzesse
871,drama,Jeanne,F,,,,"
          
Jeanne:

          
D'r Bäbbe het m'r vorne ebbs ningschriwwe.

        
",62,greber-d-jumpfer-prinzesse
872,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
""Des Weibes Tugenden ist sein größtes Kleinod.""

        
",62,greber-d-jumpfer-prinzesse
873,drama,Jeanne,F,,,,"
          
Jeanne:

          
Un dis schenk ich d'r.

        
",62,greber-d-jumpfer-prinzesse
874,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Nein doch. Bhalts nurre. 's isch m'r ze viel.

        
",62,greber-d-jumpfer-prinzesse
875,drama,Jeanne,F,,,,"
          
Jeanne:

          
Loß m'r die Kläiner Fräid. For dich gibb ich jo, was ich hab un bin.

        
",62,greber-d-jumpfer-prinzesse
876,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ich nemm's drno mit.

        
",62,greber-d-jumpfer-prinzesse
877,drama,Jeanne,F,,,,"
          
Jeanne:

          
Un wenn de drürig bisch, brüchsch nurre drin ze bette. 's helft gewiß.

        
",62,greber-d-jumpfer-prinzesse
878,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Bisch du dis so secher ?

        
",62,greber-d-jumpfer-prinzesse
879,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ja‚. — Ich hab noch denne Morjen neije Kürasch drinne genumme. E Stund langer hawi for dich gebett.

        
",62,greber-d-jumpfer-prinzesse
880,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dü guets Kind!

        
",62,greber-d-jumpfer-prinzesse
